,Author,cm_tot,cm_min,cm_max,cm_avg,rd_tot,rd_min,rd_max,rd_avg,f_count,correct_author,grouping
6842,kevin pollet,-0.8193869036089317,-0.5690505644337486,-2.2972228596681408,-1.5244076021191915,-0.7235213270504426,1.6749573935242508,-0.7641090365987827,0.26809657504500684,-0.7270786941782582,0,761
6843,Victor Rezende dos Santos,-0.7560400621727503,-0.3700370574902737,-1.9754042851998603,-1.2463206440445538,-0.6178803317107472,0.5162472595587498,-0.3416717411373116,0.32361135317781137,-0.8067484114232797,0,761
6844,Khalid Alqinyah,-0.028610965677075936,0.4146218130365929,-0.8717316136785456,0.15342297001305216,0.14925286702722887,-0.5278030863430428,0.05808493897313215,0.6035459933318702,1.397447099022313,0,761
6845,stawny,-0.6821255171845055,0.4146218130365929,-1.5631395132427157,-0.5668976258591479,-0.6778587467526802,0.2664525844650258,-1.204923434445764,-0.542896340423521,-0.9660878459133224,0,761
6846,Yoann Rodière,-0.6471518784967647,-1.1016451702192553,0.23610951854102197,0.07898360054341799,-0.6873110840734877,-0.411773138055761,-0.19229862491142422,-0.3819123511967194,-0.6474089769332368,0,761
6847,marko.bekhta,-0.7910561504222647,0.004111572088243723,0.23610951854102197,-0.01663864928867729,-0.8102567780151535,0.3573256562165473,0.018011168938556615,-0.18149169848458999,-0.8333049838382868,0,761
6848,marko-bekhta,1.9212446831539558,-0.47882328625579706,0.23610951854102197,0.11255203776785735,1.6865283967603475,-1.1268312982439908,0.23311623866053824,-0.3490374274406967,1.5567865335123556,1,761
6849,Emmanuel Bernard,0.369792924422846,-0.6162418111629863,-1.4035809701587623,-1.0246190393926478,0.9503240872123054,-1.064026318734797,0.6314142926285329,-0.4362006991534367,1.05221165762722,0,762
6850,Kevin Pollet,-0.04136200747646739,-0.6943570967679064,-0.20501239413659378,-0.36862759668983625,-0.13901614160427803,-0.6331738888374714,0.6805158670914233,-0.8445785542399772,-0.11627752863309404,0,762
6851,kevin pollet,-0.8193787323312979,-0.5602346741185934,-2.308518458108404,-1.524267123138707,-0.691619152230702,1.3226635581401116,-0.365421562815671,0.8285530656304112,-0.7270786941782582,0,762
6852,Victor Rezende dos Santos,-0.752893226955347,-0.3245820648758588,-1.9618880400077956,-1.210875970154708,-0.5995871838132532,1.1861229616526812,0.05703165764190209,0.5341664027036235,-0.8067484114232797,0,762
6853,Khalid Alqinyah,-0.031057898273571055,0.4311052505542349,-0.8807382316211148,0.14509717422763554,0.31493639830205455,-0.5727494969745941,0.45675125309282294,1.1796266893726663,1.397447099022313,0,762
6854,stawny,-0.6804475557144327,0.4311052505542349,-1.5473751049754234,-0.5492170961909664,-0.6324768667072174,1.1096285069224738,-0.8071082994438389,-0.054248478201874215,-0.9660878459133224,0,762
6855,Yoann Rodière,-0.6411035115201908,-1.035476071052976,0.3022373486786903,0.14954303369446395,-0.6490197903659685,-0.44789709101639485,0.20596058453156893,0.07456288469291299,-0.6474089769332368,0,762
6856,marko.bekhta,-0.7899907962230852,-0.0043083060565000586,0.3022373486786903,0.012360666881147191,-0.7891720316944675,0.9366871701758641,0.416676115565011,0.4050006459411924,-0.8333049838382868,0,762
6857,marko-bekhta,1.9479581019768233,-0.48684081234925297,0.3022373486786903,0.14007817000983017,2.0864445981342303,-0.9935500184765781,0.6314142926285329,0.0733948838356288,1.5833431059273628,1,762
6858,Emmanuel Bernard,0.5025697651328113,-0.4423407456281504,-1.334798959934681,-0.8392737919794072,0.9486056669228708,-0.9688445859938128,0.55891096494626,-0.43865195559410364,1.0256550852122128,0,763
6859,Kevin Pollet,-0.041780729443575616,-0.6617355164696499,-0.30877689760367877,-0.36981692809308264,-0.1255033557183866,-0.6634248517833917,0.6080125394091503,-0.8053572285929532,-0.11627752863309404,0,763
6860,kevin pollet,-0.8147446027876543,-0.5181283390695582,-2.1951812028177,-1.4445980893717163,-0.6959363019524654,1.7788345179272147,-0.4381829375289696,0.7527095033634899,-0.7270786941782582,0,763
6861,Victor Rezende dos Santos,-0.7521600790173181,-0.3203715308003251,-1.8819881734265842,-1.202618089528251,-0.598952378582402,1.1915130408393075,-0.015488603031367721,0.5414730427401042,-0.8067484114232797,0,763
6862,Khalid Alqinyah,0.004953871512356763,0.527331310396312,-0.7707588474413366,0.2676288048652781,0.2834222297597093,-0.31524693986567287,0.3842660608385896,1.0700521045643088,1.397447099022313,0,763
6863,stawny,-0.6706520491243085,0.527331310396312,-1.4553465525766995,-0.4460027209085498,-0.6364424711485275,1.0115076360264945,-0.8792864777055379,-0.09694799022565154,-0.9660878459133224,0,763
6864,Yoann Rodière,-0.6474247470990675,-1.0020517318630755,0.19836664775720972,0.0758003522422191,-0.6532610744713161,-0.49885462398603553,0.1334744917657079,0.024002013669552947,-0.6474089769332368,0,763
6865,marko.bekhta,-0.7895444268791866,0.08379782203851106,0.19836664775720972,0.024510997486877042,-0.7913082036378009,0.963543024791281,0.3442004559790378,0.34558098434853807,-0.8333049838382868,0,763
6866,marko-bekhta,1.9887346403776958,-0.4382199585799728,0.19836664775720972,0.18209526994880285,2.0583879439072654,-0.9457737164511744,0.55891096494626,0.04375858190272082,1.5567865335123556,1,763
6867,Emmanuel Bernard,0.4985434521506545,-0.44641269105041537,-1.3660862694308529,-0.8448941846009698,0.8330714405755345,-0.9577838929986113,0.1776246956251733,-0.603456816309902,1.0256550852122128,0,764
6868,Kevin Pollet,-0.054474313186080404,-0.6552036441993672,-0.36235895483495517,-0.4058715871524781,-0.09126038657181956,-0.11374224522983936,0.2267262700880637,-0.7059658332611587,-0.11627752863309404,0,764
6869,kevin pollet,-0.815230342465246,-0.5309899874483469,-2.195951481067702,-1.45294882933519,-0.7272696845381706,1.9089743744328267,-0.8196588430427015,0.20224553840246162,-0.7270786941782582,0,764
6870,Victor Rezende dos Santos,-0.7549375764159705,-0.3708196523568873,-1.886622595187362,-1.2339026922238983,-0.6205980950833028,0.5053452111057655,-0.3969631091916469,0.2923297604899671,-0.8067484114232797,0,764
6871,Khalid Alqinyah,0.0035938806908195,0.5014661451358438,-0.7734311245070502,0.2630013762771856,0.12415512539382195,-0.33105611354976683,0.002791882458133241,0.5162812883972439,1.397447099022313,0,764
6872,stawny,-0.6732850406151726,0.5014661451358438,-1.4800834452685667,-0.4737463163370338,-0.6804559312931241,0.18447787222616838,-1.2228038161786667,-0.570861437334702,-0.9660878459133224,0,764
6873,Yoann Rodière,-0.6512052441396273,-0.998165264494927,0.14527061449477546,0.031697583801700305,-0.6893333511990855,-0.33365303071929237,-0.24777959920566034,-0.4060200470672241,-0.6474089769332368,0,764
6874,marko.bekhta,-0.790619021338399,0.0667585006617054,0.14527061449477546,-0.00473984181243029,-0.8120259662456646,0.2011895152989655,-0.037283255069678695,-0.2307033578169538,-0.8333049838382868,0,764
6875,marko-bekhta,1.9591616713438356,-0.43168653252362993,0.14527061449477546,0.15162259021387336,1.6594762946692965,-1.3138027500722926,0.1776246956251733,-0.3776126188731682,1.5567865335123556,1,764
6876,Emmanuel Bernard,0.4985434521506545,-0.44641269105041537,-1.3660862694308529,-0.8448941846009698,0.8934829018909625,-0.8655718668068145,0.2877537263625124,-0.51728233120282,1.0256550852122128,0,765
6877,Kevin Pollet,-0.054474313186080404,-0.6552036441993672,-0.36235895483495517,-0.4058715871524781,-0.08843221632297203,-0.10600477675549318,0.33685530082540277,-0.6977569718722514,-0.11627752863309404,0,765
6878,kevin pollet,-0.815230342465246,-0.5309899874483469,-2.195951481067702,-1.45294882933519,-0.7176298300092978,2.024638958911007,-0.7096953597656613,0.3715982257829729,-0.7270786941782582,0,765
6879,Victor Rezende dos Santos,-0.7549375764159705,-0.3708196523568873,-1.886622595187362,-1.2339026922238983,-0.6104558431024949,0.719193316876033,-0.2870048931942313,0.40906758932558424,-0.8067484114232797,0,765
6880,Khalid Alqinyah,0.0035938806908195,0.5014661451358438,-0.7734311245070502,0.2630013762771856,0.17129546333567935,-0.2556048860691271,0.11275028971494551,0.6801879753454874,1.397447099022313,0,765
6881,stawny,-0.6732850406151726,0.5014661451358438,-1.4800834452685667,-0.4737463163370338,-0.6670078683125683,0.4441420515355969,-1.1203074094947592,-0.42605987292424735,-0.9660878459133224,0,765
6882,Yoann Rodière,-0.6512052441396273,-0.998165264494927,0.14527061449477546,0.031697583801700305,-0.678436540902061,-0.2490228616610981,-0.1376542043370162,-0.2761178272892059,-0.6474089769332368,0,765
6883,marko.bekhta,-0.790619021338399,0.0667585006617054,0.14527061449477546,-0.00473984181243029,-0.8059546823359381,0.4395078344751441,0.07267644970343269,-0.06182480079127582,-0.8333049838382868,0,765
